
ClusterName	GeneSetName	GeneSet#	ModGene#	Hit#	GeneSet	FoldEnrichment	Pval	BH
Cluster_1	TF_TG_PROXIMAL_FILTERED_NFE2	122	1763	9	BCR,ATP6V1C1,PLD3,RAB36,CHRNB2,PI4KA,MAPK1,ANKRD12,ATP6V0C	0.7027654054657206	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_PBX3	300	1763	26	SFXN3,ZSWIM1,TRIM32,SMARCA2,PPP3CA,SPRYD3,MKL1,PTK2B,RAB3A,TOM1L2,ZC3H6,HDAC4,DCUN1D4,PDXP,RFX1,SLC25A42,AP2A1,ATG9A,NPHP4,PNKD,R3HDM1,CLSTN3,ABHD8,WFS1,NUMB,SSBP2	0.8256192096804689	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SRF	249	1763	22	BCR,NR2F1,NR2F2,KCTD16,EGR1,EGR3,EGR4,ZMIZ2,HOMER1,FOSB,RAB36,GP1BB,MEGF8,PI4KA,MAPK1,MAPKBP1,PRRT3,TMEM25,FHL2,JUNB,RAD51AP2,NR4A1	0.841687794854973	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ZNF274	81	1763	6	BCR,ZSCAN18,RAB36,COCH,STXBP6,MAPK1	0.7056574441713409	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_FOSL1	83	1763	6	BCR,RAB36,GP1BB,PI4KA,HK1,MAPK1	0.6886536503358869	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ZEB1	100	1763	8	MAP3K5,PTK2B,ZMIZ2,TASP1,PRRT3,TUBA4A,PIP4K2C,SH3YL1	0.7621100397050483	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_BRF2	27	1763	4	BCR,RAB36,PI4KA,MAPK1	1.411314888342682	0.5216802869751765	0.730536966738882
Cluster_1	TF_TG_PROXIMAL_FILTERED_IRF1	28	1763	4	BCR,RAB36,PI4KA,MAPK1	1.3609107851875861	0.5298517756354548	0.730536966738882
Cluster_1	TF_TG_PROXIMAL_FILTERED_ZZZ3	29	1763	4	NR2F1,KLHDC9,CDH9,SEMA3A	1.3139828270776694	0.5392821598300513	0.730536966738882
Cluster_1	TF_TG_PROXIMAL_FILTERED_SMARCC1	7	1763	1	JUNB	1.3609107851875861	0.5399621058504778	0.730536966738882
Cluster_1	TF_TG_PROXIMAL_FILTERED_ESR1	191	1763	17	SMPD3,CAP2,SLIT3,STARD10,THNSL1,PHACTR1,THY1,FABP3,NCS1,MN1,C16ORF74,CLSTN3,IGFBP4,TNK2,WBP2,DLG4,KLF15	0.8478972954833651	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_XRCC4	31	1763	4	BCR,RAB36,PI4KA,MAPK1	1.2292097414597554	0.5612465138427207	0.741877575769114
Cluster_1	TF_TG_PROXIMAL_FILTERED_KAT2A	33	1763	2	JUNB,NR4A1	0.5773560906856426	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_EP300	458	1763	44	BCR,CRABP2,MED16,PPARG,FBXO31,ROCK2,MLLT6,CCDC85C,ZBTB4,SYP,TCEA2,CELSR3,BHLHE40,FAM155A,NR1D1,ZNF341,CSGALNACT1,RAB36,BCL6,TNRC18,SORBS2,NR6A1,PI4KA,DBP,AXIN2,FAM169A,MAPK1,B3GALT1,PLXDC1,HNMT,CTGF,ATXN1,ULK4,SLC7A11,GPC5,RTN3,C16ORF74,CYB561,VTN,MAL2,CX3CL1,ALDOA,SH3YL1,SSBP2	0.91519764593401	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_CTCFL	148	1763	13	BCR,MAP3K5,WIPF2,MAP2K1,RAB36,GP1BB,PI4KA,DNM1,MAPK1,VPS37D,CAMTA2,ZNF385A,HPCA	0.8367762260275021	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SMC3	89	1763	11	BCR,RIN1,PLK2,RAB36,GP1BB,NR6A1,PI4KA,MAPK1,JUNB,RHOF,ACBD4	1.1774171961735296	0.6009335960984029	0.759421577486993
Cluster_1	TF_TG_PROXIMAL_FILTERED_IRF4	9	1763	0		0.0	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_NANOG	12	1763	0		0.0	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ESRRA	53	1763	4	TCEA2,NRSN2,NIPSNAP1,SS18L1	0.7189717355708003	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_POLR3A	54	1763	4	MED16,FBXO31,PLXDC1,CCDC136	0.705657444171341	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SMARCA4	123	1763	11	BCR,DUSP1,EGR1,BHLHE40,GP1BB,PI4KA,MAPK1,JUNB,ALDOA,NR4A1,SLC2A3	0.8519522801580824	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_BDP1	75	1763	9	BCR,MED16,PCGF2,RAB36,PI4KA,MAPK1,PLXDC1,KIF5C,CCDC136	1.1431650595575722	0.7039507817809089	0.815748197869824
Cluster_1	TF_TG_PROXIMAL_FILTERED_BCL3	174	1763	16	BCR,YPEL4,NPAS4,CCDC85B,C9ORF172,EGR1,ADARB1,RAB36,GP1BB,PI4KA,MAPK1,CTGF,ZDHHC8,C22ORF39,PRR7,AMN	0.875988551385113	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_CCNT2	78	1763	9	BCR,EGR1,BHLHE40,ADARB1,GP1BB,PI4KA,MAPK1,ANK1,IER5	1.099197172651512	0.7112708875429885	0.815748197869824
Cluster_1	TF_TG_PROXIMAL_FILTERED_PRDM1	19	1763	1	NR4A3	0.5013881840164791	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_EGR1	328	1763	32	KCNH2,ATP6V1C1,EGR1,PPP3CB,TTC3,BHLHE40,DYRK3,ZMIZ2,ST3GAL5,RAB36,CCDC57,GP1BB,AVPI1,PI4KA,MAPK1,ACTL6B,SIRT3,MBLAC2,NCDN,LRRC27,MNT,MIB2,DKKL1,PNKD,JUNB,ING2,HSPA1L,RNF32,WBP2,C9ORF16,PDE4A,KLF16	0.9294024874451808	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_FOXA2	201	1763	19	FBXO31,VPS13A,ROCK2,TTC3,PTK2B,NR1D1,BCL6,PLEKHM3,SORBS2,AXIN2,NGEF,B3GALT1,HNMT,CTGF,SARM1,INHA,VTN,SPIRE2,SH3YL1	0.9005031563679053	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SMARCB1	121	1763	11	BCR,BHLHE40,FAM155A,RAB36,RAB26,GP1BB,PI4KA,MAPK1,JUNB,ALDOA,NR4A1	0.8660341360284639	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_CTBP2	176	1763	17	NR2F1,NR2F2,DLX1,DLX6,NRN1,SLC32A1,GAD1,GAD2,LHX2,TNRC18,FEZF2,EMX1,SATB2,VGF,NEUROD2,ARX,MEIS2	0.9201612695302428	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_GTF2F1	60	1763	5	BCR,RAB36,GP1BB,PI4KA,MAPK1	0.7938646246927585	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_TCF4	319	1763	34	SMPD3,FBXO31,ROCK2,MLLT6,EGR3,TACC1,AHI1,BHLHE40,MKL1,ARPP19,NR1D1,PAM,TNRC18,HRH1,AXIN2,FAM169A,B3GALT1,SH3BGRL2,HNMT,AHDC1,HIVEP1,MNT,TMX4,ZNF385B,ACVR1C,SLC16A11,TUBB3,PSD3,ZWINT,CMIP,CPLX2,SMAD3,NR4A2,NR4A1	1.015350366378199	0.9264447142516119	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_CTCF	1101	1763	116	FAM19A2,PRKAB2,BCR,PIP5K1C,FXYD7,ATL1,ATN1,NUDT17,MAP3K5,KCNH1,CDKL4,KCNH4,SRCIN1,SDCBP2,FBXO34,SPTB,CCDC85B,CCDC85A,TRIM46,KCNJ6,SORL1,PINK1,TRIM37,CPNE4,ATP6V1G2,B4GALNT1,C9ORF172,IGF2,SYNM,PRICKLE2,KLHL3,KAZALD1,TCEA2,PCP4,C20ORF144,NCKIPSD,HOOK2,CA4,ALCAM,STARD10,TCTN3,ZNF341,PCDHAC1,MAP2K1,USP2,RTN4R,BCL6,REEP5,PLEKHG5,SLC13A5,SRRM3,SPTBN4,GP1BB,MEGF8,HAPLN1,DNM1,STOML1,MAPK1,MAPKBP1,LSM11,GRIN2A,MLLT11,ATXN1,LRRC4C,EID2B,VPS37D,LINGO1,SLC12A5,TPD52L1,ZDHHC1,FNDC5,CTXN1,PCDH10,PPP1R1B,PTPRU,CCDC106,RGS4,NPPC,DOK5,RTN2,CCDC149,NXPH3,HMP19,PRR7,MAST1,PPP1R9B,ZNF385A,MAPK11,ABR,PNPO,SLC16A11,TTC9B,PLCD3,CCL27,SEMA6B,IGFBP4,DGKZ,C1ORF115,FAM26E,DAGLA,KCNAB1,VSTM2B,WBP2,AP3M2,MGAT5B,C10ORF35,CDS2,ANKRD6,RHOF,GALNT14,HPCA,NTS,ACBD4,RADIL,PDE4A,CAMK2D	1.0036871549249045	0.9594386904594127	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_MXI1	59	1763	6	BCR,RAB36,PI4KA,MAPK1,RFX1,B3GAT3	0.9687839487776037	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_WRNIP1	1	1763	0		0.0	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SMARCC2	2	1763	0		0.0	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_HDAC2	55	1763	5	BCR,RAB36,GP1BB,PI4KA,MAPK1	0.8660341360284639	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_NR2C2	33	1763	3	BCR,RAB36,MAPK1	0.8660341360284639	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_FAM48A	4	1763	0		0.0	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_POU5F1	5	1763	0		0.0	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_GATA3	16	1763	1	TNRC18	0.595398468519569	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_REST	288	2014	152	ZNF23,L1CAM,KCNC2,KCNC3,SMPD3,MMP24,CHST8,KCNB1,KCNH4,KCNH7,GRIA2,HHATL,HTR1A,SNAP25,UNC80,SEZ6L,PCDH8,SYT14,HTR5A,SST,KCNK3,CPNE9,CPNE4,BSN,PEX5L,GIT1,SYP,SYN1,GRIN1,KCNS2,CELSR3,GPRIN1,CACNA1B,SNTG1,SYT5,SYT4,GNAO1,FGF12,GRM1,GRM2,GRM4,GDAP1L1,CA4,ATP6V1B2,CLVS1,HS3ST2,FAM155A,GABRG2,XKR4,GABRB3,NRSN1,SLC17A6,GABRA1,RAB3C,GOLGA7B,SCRT1,MAP3K10,SRRM3,SRRM4,MAPK8IP2,MAPK8IP1,SPTBN4,DNER,PSD,GABRD,LHFPL4,CHRNB2,SHISA7,HRH3,LRP11,VWC2L,SVOP,CADM3,GPR26,ACTL6B,SEZ6,GLRA2,GLRA3,LRRC24,STXBP5L,KIAA0895L,ADCYAP1,OLFM3,CNTNAP2,CELF3,CELF4,CELF6,EID2B,SH2D3C,CNTNAP5,CECR6,SLITRK1,SLC12A5,RESP18,ANK1,CTXN2,PENK,SCN3B,ST8SIA3,TMEM151A,PCSK2,PCSK1,PTPRN,SLC7A14,NPDC1,PPFIA3,RUNDC3A,RTN2,HMP19,CNRIP1,MAST1,CALB1,VGF,INA,CHGA,MAPK11,VIP,STMN3,CHGB,UNC13A,TMEM196,TMEM198,PLCH2,RIPPLY2,GPR158,TTC9B,CHRM4,RPH3A,TUBB3,DISP2,SPIRE2,DPP10,CACNG3,NTSR2,PTPRN2,PDE2A,PRMT8,AP3B2,TMEM145,RELL2,SCG2,HPCA,CPLX2,SEZ6L2,CPLX1,CPLX3,ELAVL2,ELAVL3,OPRM1,HCN3,CADPS,GDAP1	4.401205450733753	8.671122066231959E-65	9.97179037616675e-63
Cluster_2	TF_TG_PROXIMAL_FILTERED_GABPA	408	2014	10	SPATA2,IMPACT,C9ORF172,EPN1,MAPK8IP3,CAGE1,RPS6KC1,MORN1,NGB,B3GAT3	0.2043903460093074	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_TAF1	488	2014	20	BCR,FBXO31,ZBTB4,ARFGEF2,TTC19,ZNF398,RAB36,ZC3H6,GP1BB,MAPK1,CADM1,WASL,YWHAG,DCAF6,JUNB,ITPR1,YDJC,SS18L1,UCHL1,PDE4DIP	0.3417674638188419	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ELF1	362	2014	15	NUDT18,FBXO31,KCTD13,WIPF2,ZNF398,STXBP2,PI4KA,VTI1A,ULK4,ATG4C,PIP4K2C,CYB561D1,CUL9,YDJC,USP20	0.3455438998831385	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_YY1	378	2014	21	C12ORF43,TCP11L1,FBXO31,NECAP1,ACTR3B,WIPF2,WDR34,ZC3H6,WDR7,C2CD2L,NAPEPLD,NCDN,RPGRIP1L,NDRG3,DCAF6,MORN4,YDJC,TTLL11,PREPL,USP31,PDE4DIP	0.4632847842877635	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_MYC	560	2014	37	BCR,TRIM37,CPNE7,NKAIN4,IGF2,PRICKLE2,EEF1A2,CA4,EPN1,PLEC,ARFGEF2,NR1D1,NFIX,CAGE1,TRPM2,GP1BB,SHISA7,PI4KA,COL6A2,MAPK1,STARD8,PRKAR1B,ZNF239,NTN5,PNPO,CYB561,MACROD1,YDJC,TMTC1,PTPRN2,RPUSD1,CGREF1,PREPL,PDE4A,B3GAT3,PDE4DIP,RGS11	0.5509779755993758	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_BRCA1	169	2014	5	BTBD10,HERC1,AKAP11,DCAF6,DNAJC27	0.2467197076088681	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_MAX	406	2014	24	BCR,YPEL1,KCNH4,ALG2,PLD3,NR1D1,THNSL1,RAB36,GP1BB,TASP1,PI4KA,MAPK1,ZNF239,RNFT2,DYM,VSNL1,STMN1,PNPO,ANKRD12,FAM103A1,YDJC,EIF5A2,PREPL,DNAJC16	0.49295326801062517	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_USF1	407	2014	26	ORAI2,SLC36A1,ATP6V1E1,ATP6V1C1,PLD3,ARFGEF2,ARMC9,WDR17,THNSL1,PDK2,KIAA0513,TASP1,PI4KA,MAPK1,PRKAR2B,RNFT2,DYM,VGF,STMN1,ANKRD12,C15ORF57,WBP2,TTLL11,EIF5A2,MAPRE2,DNAJC16	0.5327205873382636	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_TBP	195	2014	8	MED16,SHF,FBXO31,ZBTB4,PLXDC1,JUND,ITPR1,UCHL1	0.34211799455096376	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_E2F4	246	2014	12	BCR,YPEL1,WDR34,CIT,GP1BB,PI4KA,MAPK1,KIF4A,YDJC,ZWINT,ALDOA,HCN3	0.40678663986242647	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_NRF1	402	2014	26	BCR,ZNF483,FBXO31,OCIAD1,TRIM37,KCTD13,MYCBP2,NAPG,CRTC1,NR1D1,RAB36,TCTA,MEGF8,PI4KA,MAPK1,SDR39U1,LRRC27,MYPOP,EID2B,MINK1,RTN3,IRGQ,YDJC,KIFAP3,ATP6V1D,PDE4DIP	0.5393464652902321	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SP2	211	2014	10	FRS3,ZSWIM1,GNAZ,TOM1L2,SRRM3,DCUN1D4,MEGF8,SLC25A42,AP2A1,YDJC	0.3952192472597034	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SIX5	309	2014	19	BCR,SMPD3,ZNF420,SCAF1,RAB36,NR6A1,CWC22,PI4KA,DNM1,FAM168A,ZFYVE28,MDH1,RPGRIP1L,GSK3A,ATG4C,PNKD,YDJC,WBP2,PDE4DIP	0.5127618000854857	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_NFYB	308	2014	20	SFXN3,MTMR12,YPEL1,SPRYD3,SORT1,GNAZ,RND1,RAB3A,RPS6KA5,NIPAL3,DCUN1D4,ROGDI,SLC25A42,GOT1,AP2A1,NPHP4,PNPO,TMTC4,ZWINT,CHCHD6	0.5415016959207625	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_GTF2B	229	2014	13	BCR,SHF,FBXO31,ZBTB4,EGR1,GNG7,ATP6V0E2,MAPK1,PLXDC1,JUND,HSPA1L,YDJC,PDE4DIP	0.4734001725909897	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_NFYA	266	2014	17	MTMR12,ZSWIM1,YPEL1,SPRYD3,GNAZ,RAB3A,TOM1L2,NIPAL3,DCUN1D4,NCDN,SLC25A42,GOT1,AP2A1,NPHP4,R3HDM1,PNPO,CHCHD6	0.5329516691430662	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_BRF1	23	2014	8	BCR,YPEL1,RAB36,PI4KA,MAPK1,SERPIND1,YDJC,PDE4DIP	2.9005656059755625	0.003918373848448097	0.0250340551428628
Cluster_2	TF_TG_PROXIMAL_FILTERED_NFKB1	132	2014	6	SORL1,JUNB,CYLD,ANKRD33B,DUSP22,SGPP2	0.37905118714453373	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_HNF4A	224	2014	14	DLGAP4,SRCIN1,SPATA2,FBXO31,PINK1,GNG4,NR1D1,HNMT,SERPINB1,TMEM169,SARM1,VTN,CX3CL1,EPHX2	0.5211953823237339	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_FOS	418	2014	33	MTMR12,DUSP1,ZSWIM1,SNX32,ZNF76,YPEL1,SDCBP2,OCIAD2,ITGBL1,SPRYD3,GNAZ,RND1,PLEC,RAB3A,TOM1L2,ABLIM3,DNAJB5,NIPAL3,SYNPO,DCUN1D4,SORBS2,PDXP,NCDN,SLC25A42,ATXN1,GOT1,FHL2,AP2A1,ENC1,NPHP4,PNKD,PNPO,PDE4DIP	0.6583520618826111	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SIN3A	196	2014	12	BCR,YPEL1,EGR1,CELSR3,BCL2L2,GP1BB,PI4KA,MAPK1,JUNB,YDJC,USP20,PDE4DIP	0.5105587418681474	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SETDB1	125	2014	25	PRKACB,BCR,SLC7A4,YPEL1,YPEL3,GNAZ,FAM155A,ZNF398,LDHD,ZSCAN18,RAB36,TRANK1,GP1BB,ZDHHC14,PI4KA,MAPK1,PRKAR1B,C22ORF39,PER3,RBM33,SERPIND1,FN3K,YDJC,PDE4DIP,AQP11	1.6678252234359483	0.00847929786941744	0.0397799971027948
Cluster_2	TF_TG_PROXIMAL_FILTERED_FOSL2	61	2014	1	NR1D1	0.13670698552753674	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_XRCC4	31	2014	9	BCR,YPEL1,GNAZ,RAB36,PI4KA,MAPK1,SERPIND1,YDJC,PDE4DIP	2.421036614665087	0.00864782545712931	0.0397799971027948
Cluster_2	TF_TG_PROXIMAL_FILTERED_ATF3	235	2014	16	BCR,ZNF76,YPEL1,SLC36A1,ATP6V1C1,GNAZ,RALGAPA1,RAB36,BCL2L2,PI4KA,SDR39U1,MZF1,STMN1,YDJC,ATP6V0C,NEURL4	0.567770288829259	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_BRF2	27	2014	8	BCR,YPEL1,RAB36,PI4KA,MAPK1,SERPIND1,YDJC,PDE4DIP	2.4708521828680716	0.01147132336726089	0.0488593402679631
Cluster_2	TF_TG_PROXIMAL_FILTERED_TRIM28	43	2014	11	BCR,YPEL1,FAM155A,RAB36,PI4KA,MAPK1,PRKAR2B,RBM33,YDJC,MAPRE2,PDE4DIP	2.1332648206738876	0.014861649450354848	0.0593261288832912
Cluster_2	TF_TG_PROXIMAL_FILTERED_ZBTB7A	182	2014	33	BCR,ACHE,YPEL1,RAC3,PLEC,RTN4R,GP1BB,NR6A1,PI4KA,DNM1,MAPK1,EML2,AGAP3,ZBTB7A,CDC42EP2,ST6GALNAC6,ZDHHC8,ANK1,TMUB1,RASGRP2,DCAF6,MYC,STMN1,JUNB,JUND,TMEM198,HSPA1L,YDJC,CIB2,LTBP4,PDE4A,KLF16,SSBP3	1.5120393509172059	0.01533185085180214	0.0593261288832912
Cluster_2	TF_TG_PROXIMAL_FILTERED_BATF	119	2014	6	PRKCB,PTPN3,AFF3,DUSP22,RABGAP1L,IPCEF1	0.4204601403620038	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_TCF12	242	2014	17	ORAI2,NR2F2,TBR1,DLX1,DLX6,PRDM8,ZMIZ2,BCL2L2,FEZF2,JPH4,MEF2D,AFF3,JUNB,JUND,DUSP22,LEKR1,PDE4DIP	0.5858063801324612	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_NR3C1	310	2014	24	DUSP1,FBXO31,TCAP,PLEC,ZNF341,BCL2L2,NOL3,VAMP2,LRRC24,ARRB1,BAIAP2,KIF21A,ENTPD2,CRIP2,CAMKK1,PLEKHA7,PER1,JUNB,SULT2B1,CPLX2,NR4A1,USP31,TRNP1,LEKR1	0.6456097639106898	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_PPARGC1A	35	2014	0		0.0	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SIRT6	39	2014	10	BCR,YPEL1,RAB36,PI4KA,MAPK1,KIF5C,HSPA1L,SERPIND1,YDJC,PDE4DIP	2.138237465943524	0.021303821823714483	0.0720570444037402
Cluster_2	TF_TG_PROXIMAL_FILTERED_HMGN3	59	2014	13	BCR,YPEL1,GNAZ,ADARB1,RAB36,DNAJB2,GP1BB,PI4KA,MAPK1,ANK1,JUNB,JUND,YDJC	1.8374345681921465	0.025448061435334672	0.0836150590018139
Cluster_2	TF_TG_PROXIMAL_FILTERED_HNF4G	126	2014	7	SDCBP2,FBXO31,TCEA2,NR1D1,HNMT,TMEM169,VTN	0.4632847842877634	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_POU2F2	99	2014	5	ZBTB4,EGR1,ZMIZ2,JUNB,DUSP22	0.42116798571614855	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_STAT3	239	2014	18	LYPD1,MED16,DUSP1,RRM2B,ETS2,ABLIM1,AGTPBP1,FHL2,CD46,RGS2,NDRG1,PRNP,PLA2G4E,MYC,JUNB,SERPINB1,DUSP22,PDE4DIP	0.6280513393691857	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_STAT1	175	2014	12	BCR,MED16,YPEL1,RAB36,SPTBN1,GP1BB,PI4KA,MAPK1,ANKRD45,YDJC,B3GAT3,PDE4DIP	0.5718257908923252	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SP1	363	2014	31	BCR,MTMR12,ZSWIM1,SNX32,YPEL1,FBXO31,GNAZ,RAB3A,TOM1L2,RAB36,DNAJB5,PDK2,DCUN1D4,GP1BB,PI4KA,MAPK1,JPH4,NCDN,HNMT,SLC25A42,GOT1,MMAB,AP2A1,MNT,NPHP4,RSPO2,VTN,RAD51AP2,YDJC,CHCHD6,PDE4DIP	0.7121567758473057	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_RDBP	17	2014	5	BCR,RAB36,PI4KA,MAPK1,YDJC	2.452684152111689	0.04438648221302442	0.124498669621898
Cluster_2	TF_TG_PROXIMAL_FILTERED_MAFF	138	2014	9	DUSP1,SLC7A8,ST3GAL5,STXBP6,LRP11,SERPIND1,CMBL,TMCC1,PDE4DIP	0.5438560511204179	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SREBF2	54	2014	2	MMAB,GGT7	0.30885652285850895	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_ZBTB33	196	2014	15	BCR,BTBD10,YPEL1,HERC1,EGR1,AKAP11,ZNF341,RAB36,GP1BB,PI4KA,MAPK1,JPH4,DCAF6,YDJC,DNAJC27	0.6381984273351843	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_CTBP2	176	2014	13	NR2F2,DLX1,DLX6,NRN1,SLC32A1,GAD1,GAD2,FEZF2,EMX1,SATB2,VGF,NEUROD2,PDE4DIP	0.6159581791098673	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_USF2	234	2014	19	BCR,YPEL1,SLC36A1,ATP6V1C1,PLD3,ARFGEF2,TOM1L2,RAB36,PI4KA,MAPK1,RNFT2,SLC12A6,STMN1,ANKRD12,YDJC,C15ORF57,WBP2,ATP6V0C,PDE4DIP	0.6771085308821158	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_E2F6	263	2014	22	BCR,PRKAG2,DLGAP4,YPEL1,KCNH4,ACTN2,URGCP,ARPP19,THNSL1,RAB4A,GP1BB,PI4KA,MAPK1,EZH1,PER3,RTN3,PNPO,RNF157,FAM103A1,YDJC,CC2D1A,ALDOA	0.6975694850872788	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_IRF3	88	2014	5	MTMR12,ZSWIM1,RALGAPA1,TOM1L2,PDE4DIP	0.47381398393066715	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_MEF2A	66	2014	3	DNAJB2,DUSP22,RABGAP1L	0.37905118714453373	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SMC3	89	2014	16	FRS3,BCR,YPEL1,RIN1,GNAZ,RAB36,GP1BB,NR6A1,PI4KA,MAPK1,MYC,JUNB,YDJC,DUSP22,RHOF,PDE4DIP	1.4991687401671445	0.09905926124600817	0.227836300865819
Cluster_2	TF_TG_PROXIMAL_FILTERED_EBF1	265	2014	23	KCNN3,TCEA2,SIDT1,CRY2,ADARB2,ZNF365,OSCP1,GUCY1A3,TRPV2,PRRT2,MEF2D,FCHO1,SLC1A1,JUNB,NEDD4L,MYBPH,KCNAB2,YDJC,DUSP22,KIFAP3,RHOV,TMEM130,B3GAT3	0.7237732101703173	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_BDP1	75	2014	14	BCR,MED16,SHF,YPEL1,PCGF2,RAB36,PI4KA,MAPK1,PLXDC1,KIF5C,CCDC136,SERPIND1,YDJC,PDE4DIP	1.556636875206885	0.10519066582439145	0.230289010300943
Cluster_2	TF_TG_PROXIMAL_FILTERED_RAD21	639	2014	90	NDST3,FAM19A2,FRS3,BCR,PIP5K1C,ATL1,YPEL1,ATN1,KCNH1,MAP3K5,KCNH2,CDKL4,DGAT2,SDCBP2,SLC36A1,TRIM46,KCNJ6,SST,CPNE4,ATP6V1G2,RIN1,IGF2,GNAI1,GAD1,TCEA2,PCP4,DACT3,PTK2B,CRYM,CDKN1C,NRSN2,ZNF341,GABRA5,PCDHAC1,RALGAPA1,RAB36,RTN4R,PARM1,TMEM132D,GP1BB,NR6A1,PI4KA,MAPK1,GRIN2A,GPR61,LIX1,ATXN1,LRRC4C,EID2B,VPS37D,AHDC1,EPHA4,PENK,PTPRU,ENC1,CAMK2N1,PAK6,PLEKHA6,RGS4,ERMN,NXPH3,HMP19,GGT7,CALB2,SCN4B,SPATA2L,FAM98C,MYC,JUNB,RNF150,PLCB1,RPRM,CLSTN2,STIM1,ADRA1D,YDJC,DUSP22,SEMA3C,MGAT5B,CBLN2,MAP7,CDS2,RHOF,CA11,TMEM14A,MARK2,RADIL,CAMK2D,PDE4DIP,SSBP2	1.1745248052365833	0.10613319605173877	0.230289010300943
Cluster_2	TF_TG_PROXIMAL_FILTERED_BCL11A	59	2014	3	EGR1,DUSP22,PDE4DIP	0.4240233618904954	1	1
